0.46642E-02 0.47650E-04 0.00000E+01 110020 0 0 2094 0.44900E+06 0.00000E+01 0.46642E-02 0.00000E+01 0.00000E+01 0
1 0.0044129 0.00013383 3.0326 0.42303 0.0044129
2 0.0047894 8.3779e-05 2.4738 0.43645 0.0047894
3 0.0046862 5.1663e-05 2.2049 0.42298 0.0046862
4 0.0048162 0.00025183 3.6974 0.54599 0.0048162
5 0.0047232 0.00016339 3.4593 0.72309 0.0047232
6 0.0046054 7.2452e-05 2.2248 0.29693 0.0046054
<lo_statistics>
<cumulated_time> 21.004089999999998 </cumulated_time>
</lo_statistics>
